	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol	chr
FBgn0053260	30.2816444122337	0.533083281606559	0.29598631219262	1.80104031722805	0.0716965255400758	0.153696423700579	CG33260	3L
FBgn0033528	107.338585309654	-0.34186030703762	0.189829365916768	-1.80088209949303	0.0717214649721133	0.153711735226834	trsn	2R
FBgn0053542	126.102152556292	0.32727215914756	0.181783374059878	1.80034153750364	0.0718067259204093	0.153856286721552	upd3	X
FBgn0266282	305.259642528121	-0.209799409201213	0.11655387576891	-1.80002087289812	0.0718573424505438	0.153926554252318	jnj	3R
FBgn0085223	50.5105807239243	0.586648641991855	0.326065765074169	1.79917275847225	0.0719913572084876	0.154175391076049	CG34194	2R
FBgn0013997	1488.86359474058	0.139273673782608	0.0774217298463855	1.79889643461783	0.0720350646982599	0.154230752057231	Nrx-IV	3L
FBgn0044324	865.906931490928	-0.135193761746088	0.075168371353357	-1.79854584198131	0.0720905509216019	0.154311298218061	Chro	3L
FBgn0085442	2596.8259213017	0.172152440497388	0.0957321444542178	1.79827205876201	0.0721339053087383	0.154365842455791	NKAIN	2R
FBgn0031117	35.8506902771798	-0.479934568141929	0.26704974882009	-1.79717288730819	0.072308177373008	0.154700452804228	GstT3	X
FBgn0000307	1275.72330536838	0.180695265844773	0.100558926095084	1.7969092636681	0.0723500257418808	0.154722839812775	chif	2L
FBgn0034722	520.992368839507	0.17208458340838	0.0957684769399152	1.79688127980093	0.0723544691448187	0.154722839812775	Rtf1	2R
FBgn0037000	114.646628468032	-0.366549323495691	0.20416033507099	-1.79539930402365	0.0725901032824996	0.155188297537364	ZnT77C	3L
FBgn0037250	159.510103766584	0.255380019452805	0.142357400842319	1.79393567135772	0.072823437048739	0.15561010039336	CG1074	3R
FBgn0032259	90.5791579672882	0.320737687283556	0.178789587828024	1.79393940765763	0.0728228406235779	0.15561010039336	CG6144	2L
FBgn0052699	1712.22801733933	0.153561653344274	0.0856077403029474	1.79378234726033	0.0728479156065135	0.155623904796799	LPCAT	X
FBgn0027950	60.5045602940496	-0.381703920945695	0.21284598006347	-1.79333394425336	0.0729195428610867	0.155738400517113	MBD-like	3R
FBgn0034700	10.8129275408771	-0.936585258987819	0.522297563618929	-1.79320242755556	0.0729405620773329	0.155744779891699	CG11269	2R
FBgn0032744	98.3688674771115	-0.332525866566506	0.185482299739473	-1.79276333662872	0.0730107742272422	0.155856168314555	Ttc19	2L
FBgn0035906	213.921168248907	-0.237523125178109	0.132588885626208	-1.79142560898904	0.0732250224312398	0.156274899614188	GstO2	3L
FBgn0030099	101.445545094397	0.310901069829132	0.173671739813444	1.7901649984223	0.0734273901318991	0.15666807523943	CG12056	X
FBgn0262993	25.8380873042664	0.562467850670717	0.314249347011909	1.78987754793776	0.0734735989752109	0.156727951185205	CR43301	3R
FBgn0283494	581.262057163258	-0.171264177021814	0.0957634624541465	-1.78840836194513	0.0737101482103306	0.157193716072253	Adk2	2R
FBgn0021856	130.289111206298	-0.282444854113256	0.157945751291562	-1.78823964433126	0.0737373527449516	0.15721291425775	l(2)k14505	2L
FBgn0033744	22.1398560360408	0.697782049936871	0.390395487244866	1.78737222313024	0.0738773479764071	0.157472520847046	Dh44-R2	2R
FBgn0038849	4.04714515280922	-1.81884048152119	1.0176854676314	-1.78723244005285	0.0738999282259621	0.157481786352735	CG7079	3R
FBgn0027095	1245.17736139387	0.176157835138783	0.0985935460656031	1.78670757030657	0.0739847648979754	0.157507127045554	Manf	3R
FBgn0034577	881.924328190677	-0.13670579816649	0.0765122179286674	-1.78671853812866	0.0739829913135464	0.157507127045554	cpa	2R
FBgn0031127	29.809037142355	0.637307038365783	0.356674148635864	1.78680468097626	0.0739690625355387	0.157507127045554	CG1835	X
FBgn0031002	37.5051666780994	-0.620777986383362	0.347406798906277	-1.78689072389408	0.0739551520556008	0.157507127045554	CG14196	X
FBgn0033467	9.72056973023297	-0.899408474415343	0.503491490231986	-1.78634295090258	0.0740437465543629	0.157593848937908	CG15863	2R
FBgn0025687	1990.61383779431	-0.122226325002923	0.068438499080756	-1.78592936204954	0.0741106961377914	0.157697482764746	LKRSDH	2L
FBgn0028406	98.8381825221954	0.311300691491087	0.174353217749111	1.78545997320817	0.0741867382622155	0.157820408465703	Drep4	2L
FBgn0031062	147.312767940983	-0.276476894392627	0.154929637425189	-1.78453199134433	0.074337261215601	0.158101680649876	CG14230	X
FBgn0038110	195.259372533812	-0.235535567169162	0.132108891951144	-1.78288958215066	0.0746042792686616	0.158630516997398	CG8031	3R
FBgn0011232	341.860424525907	-0.192817472833461	0.108193910476239	-1.78214718355898	0.0747252331212441	0.158692362544427	scat	2L
FBgn0038312	60.5047158672917	0.387068056053344	0.217191603851785	1.78215018071088	0.0747247444942367	0.158692362544427	Zip88E	3R
FBgn0003512	148.531789548734	-0.258994137572179	0.145326774532383	-1.78215018124185	0.0747247444076724	0.158692362544427	Sry-delta	3R
FBgn0030695	16.6900997372407	0.8661785102036	0.486013018136454	1.78221257019994	0.0747145737006728	0.158692362544427	PGRP-LE	X
FBgn0026324	56.2290459771536	0.403494176017694	0.226399050909722	1.78222556320958	0.0747124557102204	0.158692362544427	Taf10b	2L
FBgn0010269	146.73033380745	0.263323569032012	0.147846714314066	1.78105797111353	0.0749029808107442	0.159023074483751	Dsor1	X
FBgn0035656	11.8564194810254	0.833104755702322	0.467782157909694	1.78096736187008	0.0749177828035643	0.159023074483751	CG10479	3L
FBgn0260749	719.978610153608	0.163284725434765	0.0917069492399158	1.78050547737221	0.0749932737265589	0.159105110581255	Utx	2L
FBgn0263446	29.4445197900444	-0.5605145539856	0.314802686998875	-1.78052658739728	0.0749898221260952	0.159105110581255	CR43469	2R
FBgn0001137	268.944437404093	0.250890185657658	0.14096132363724	1.77985123283402	0.0751003104934472	0.159219094921483	grk	2L
FBgn0010441	214.348043419716	0.26097170339433	0.146614782458707	1.77998220246196	0.0750788734090824	0.159219094921483	pll	3R
FBgn0030793	104.241075389267	-0.302095160326634	0.169731728625484	-1.77983905998632	0.075102303196726	0.159219094921483	CG9125	X
FBgn0037700	192.974703224363	-0.217015368067428	0.122046328734818	-1.77813925512628	0.0753809866138372	0.159770694818089	CG8149	3R
FBgn0039844	133.608557666585	0.305601466069573	0.171954845657378	1.77721927463729	0.0755321693685855	0.160051851530047	CG1607	3R
FBgn0051793	303.578063089639	-0.213280684609224	0.120029809496382	-1.77689763488005	0.0755850836056208	0.160124262485756	CG31793	2L
FBgn0261261	250.80950496499	0.261428246553797	0.147135453913319	1.77678621705827	0.0756034204488727	0.160124262485756	plx	3R
FBgn0034067	63.025637519231	-0.442719304702952	0.249211270285949	-1.77648187497688	0.075653526747708	0.160191103339042	CG8399	2R
FBgn0030122	173.82282635039	-0.248016227682723	0.139662568191908	-1.77582462426101	0.0757618277117834	0.160381104398694	CG16892	X
FBgn0039229	542.892610712977	-0.210777119021046	0.118704484774523	-1.77564579317633	0.075791317162123	0.160404216204179	Saf-B	3R
FBgn0028931	65.0604053215923	-0.389105872828936	0.219310391964711	-1.7742245104899	0.0760260214740851	0.160861525593257	CG16863	2L
FBgn0032726	6.09827909971539	1.26221718161867	0.711618012246423	1.77372854522629	0.076108062398409	0.160995673508464	CG10621	2L
FBgn0034251	43.3175932937008	0.443590314931589	0.25013555081515	1.77339971661766	0.0761624959359261	0.161071370567726	ND-51L1	2R
FBgn0033074	120.287408082888	0.438676937456082	0.247504797994407	1.77239771111829	0.0763285614846447	0.161375978256705	tomboy40	2R
FBgn0265739	13.1730422079268	1.13805570748913	0.642133006669345	1.77230526334734	0.0763438980151555	0.161375978256705	CR44546	3L
FBgn0038720	88.7263766599024	0.363347344564833	0.205041587681869	1.77206657767683	0.0763835061564031	0.161420196396588	CG6231	3R
FBgn0020647	3581.91075284753	0.141111388191026	0.0796605397809969	1.77140888800113	0.0764927316606614	0.161611478315346	KrT95D	3R
FBgn0039702	120.043940290055	-0.334991527100426	0.189211171242389	-1.77046378869081	0.0766499115563645	0.161903958452512	Vps16B	3R
FBgn0029899	2221.26487224523	-0.158841519068156	0.0897339466409729	-1.7701385597547	0.0767040613891892	0.161978723280789	CG14438	X
FBgn0038038	174.656986121242	-0.243347377395581	0.137508952756825	-1.76968388251726	0.0767798163248365	0.16203769148456	CG5167	3R
FBgn0261385	1266.70895071741	-0.13666163762109	0.0772228443232479	-1.76970479161628	0.0767763312690633	0.16203769148456	scra	2R
FBgn0262028	26.9575182659119	0.691258964446662	0.390622742001139	1.76963317830749	0.0767882680613989	0.16203769148456	CR42839	3R
FBgn0034002	119.089870831326	-0.313393329349353	0.177142932420664	-1.76915513967632	0.0768679882108678	0.162126694548783	CG8079	2R
FBgn0032907	84.4468685507241	-0.334765005009423	0.189213788922444	-1.76924211980469	0.0768534779443395	0.162126694548783	CG9272	2L
FBgn0037063	222.642748492831	-0.263485590555829	0.148948698425924	-1.76896873447247	0.0768990923655511	0.162152700381168	CG9391	3L
FBgn0035689	302.041625933554	-0.262778196483896	0.148559858511508	-1.76883714831715	0.0769210554189686	0.162159422907892	CG7376	3L
FBgn0035571	6.49208612957243	1.29554605314452	0.732563815085247	1.76850948199477	0.0769757684435134	0.162235166434023	CG12493	3L
FBgn0030007	191.647497202733	-0.254037627502542	0.143655203165274	-1.76838445044189	0.0769966543048926	0.162239595811505	alpha-PheRS	X
FBgn0030052	982.654441994682	-0.175111225702879	0.0990575207558588	-1.76777315207056	0.0770988349757678	0.162415277484319	CG12065	X
FBgn0053207	83.3402072818783	0.347960158448889	0.196994402308494	1.76634541068828	0.0773379174558461	0.162879198504302	pxb	3R
FBgn0037949	279.81877231162	-0.201908870244459	0.114423353912776	-1.76457745154344	0.0776348078494183	0.163464611261684	CG17360	3R
FBgn0031644	60.0955845517554	-0.421984533514167	0.239273429163333	-1.76360799855513	0.0777980001300934	0.163768298104708	CG15625	2L
FBgn0035260	49.955261712796	0.429845338042456	0.24376508278169	1.76335894024418	0.0778399702833513	0.163816721086088	CG7991	3L
FBgn0035540	77.6463678541459	-0.385422666828917	0.218619279362735	-1.76298571632112	0.0779028987668757	0.163909217210598	Syx17	3L
FBgn0030645	11.4460997150346	-0.851720893684521	0.483302089930336	-1.7622950767858	0.0780194552671742	0.164114475193031	CG6308	X
FBgn0027609	119.270233535526	-0.303276660326877	0.172165121053153	-1.76154530297252	0.0781461523290759	0.164340958769474	morgue	2L
FBgn0015544	90.7149277905954	-0.323020962449507	0.183456382975954	-1.76075074199978	0.0782806002945862	0.164583628224036	spag	2R
FBgn0037742	30.3362442399714	-0.50499363560915	0.286866481727526	-1.7603786701327	0.0783436234146386	0.164618727693682	Rpt3R	3R
FBgn0030054	370.8222499265	-0.194149963848427	0.110299071142902	-1.76021395136582	0.0783715373677534	0.164618727693682	Caf1-180	X
FBgn0262789	8.14234369538934	1.2644237925114	0.718340092304593	1.7602021745088	0.0783735334348061	0.164618727693682	CR43170	3L
FBgn0263738	59.2182425289327	-0.411011871049703	0.233460979169078	-1.76051635058053	0.0783202977011504	0.164618727693682	Ada2a	3R
FBgn0035557	509.812110864173	-0.188266368720417	0.106999185732998	-1.75951216292626	0.0784905561947777	0.16482444295023	CG11353	3L
FBgn0035144	701.878596549332	-0.170392315304786	0.0968484681329263	-1.75937026769405	0.0785146385864634	0.16483493764494	Kah	3L
FBgn0035085	354.389089651187	-0.198600223754788	0.112947031785809	-1.75834832146284	0.0786882604762358	0.165159296654495	CG3770	2R
FBgn0038421	11.1600839893053	0.845405208438882	0.480828811726489	1.75822493956493	0.0787092433614895	0.165163200902134	CG17931	3R
FBgn0004192	10.0913078567244	1.07911479259558	0.613915572702828	1.75775764710556	0.078788754513258	0.165278797136671	snRNA:U2:34ABb	2L
FBgn0015571	48.943393658668	-0.43753169462756	0.248926207815669	-1.75767629478192	0.0788026035207608	0.165278797136671	alpha-Est3	3R
FBgn0265843	12.6068809344999	0.904031536832027	0.514401519145243	1.757443365125	0.0788422672393545	0.165321840773563	CR44632	2R
FBgn0034570	1286.29513116312	0.20333258865147	0.115726496157104	1.75700980677267	0.0789161376552144	0.165436573040798	CG10543	2R
FBgn0030653	6.96692000438269	-1.15894901820178	0.659812194140246	-1.75648317581024	0.0790059416622702	0.165584644051693	CG7860	X
FBgn0058002	87.7119349841973	0.326346001864418	0.185841856773559	1.75604144044933	0.079081332894787	0.16570244352554	ND-AGGG	3L
FBgn0033690	81.6633214260057	-0.355404173700759	0.202437296885207	-1.7556259600833	0.0791522965629586	0.165810910845082	EndoG	2R
FBgn0038302	83.8096167726586	0.321639251129242	0.1832427979183	1.75526271582388	0.0792143807764738	0.165900729089817	CG4210	3R
FBgn0032348	414.540813383277	-0.215675633395798	0.122897349230621	-1.75492502276086	0.0792721334011639	0.165962440272951	CG4751	2L
FBgn0038686	156.047570735501	-0.242572325537702	0.138228424768433	-1.7548657299978	0.0792822772451307	0.165962440272951	CG5555	3R
FBgn0015829	72.3735221352417	-0.365110767206302	0.208128946540004	-1.75425270379738	0.0793872160462165	0.166141842740773	TfIIEbeta	3L
FBgn0030759	95.6101030289187	-0.303366076190197	0.173008136233992	-1.75347866749976	0.0795198781133504	0.166379163581639	CG13014	X
FBgn0027621	257.185921582082	0.250203891694305	0.142717178574073	1.75314488552928	0.0795771405905462	0.166458649377706	Pfrx	X
FBgn0032880	2328.65802434442	0.143395061278921	0.0818114920967157	1.75274961504678	0.0796449951732763	0.166519928180002	TM9SF2	2L
FBgn0050354	37.3543152634133	0.495294497410153	0.282579370983359	1.75276240330834	0.0796427991249763	0.166519928180002	UQCR-11L	2R
FBgn0037084	159.80196089812	0.276573296477947	0.157840843551706	1.75222895579208	0.0797344465435839	0.166666605710778	Syx6	2R
FBgn0082995	26.3452365919682	0.788242352958208	0.450127031369557	1.75115533621676	0.0799191565493687	0.166931500632865	snoRNA:Psi28S-1837b	3L
FBgn0031070	290.66544420192	-0.210795346207859	0.12037136847573	-1.75120835525236	0.0799100267772878	0.166931500632865	CG12702	X
FBgn0036648	46.9393214655152	-0.411529634453786	0.234989942403034	-1.75126488497948	0.0799002934048189	0.166931500632865	CG4098	3L
FBgn0030215	21.5198934196438	0.668093750977077	0.381614180311857	1.7507047312317	0.0799967840508099	0.167053245610939	CG15296	X
FBgn0038206	408.239461732728	0.301750584585333	0.172396808064288	1.75032582084007	0.0800621078570667	0.167149244757429	twf	3R
FBgn0053509	17.4824583292059	1.00069455519639	0.571978172227397	1.74953276853115	0.080198969651376	0.167394514470501	CG33509	2L
FBgn0051223	46.3980745955523	-0.430629228083212	0.246233625743669	-1.748864424112	0.0803144574008528	0.167595063679914	CG31223	3R
FBgn0032171	26.3978392634	-0.541871770850346	0.309900614461394	-1.74853403176407	0.0803715980091895	0.167673790339461	CG5846	2L
FBgn0052364	10.3062912955426	0.863493580427767	0.493885170718657	1.74836911821282	0.0804001317877874	0.167692812907781	tut	3L
FBgn0037702	1111.16097346677	0.180951035964687	0.103521150818646	1.74796198200779	0.0804706108060218	0.167799291533465	CG8176	3R
FBgn0051858	26.6913210432882	0.659926784106677	0.377683123144222	1.74730281462611	0.0805848251256804	0.167956354877052	t-cup	2L
FBgn0038437	19.3176690993779	0.630191666695823	0.360657693581209	1.74734014527247	0.080578353307553	0.167956354877052	Sdhaf3	3R
FBgn0262970	30.7780597974828	0.532992884288256	0.305083148270741	1.74704137973318	0.0806301605518596	0.168010300768736	CR43281	2R
FBgn0038924	171.894237329829	0.256432603315447	0.146817226106082	1.74661114445905	0.0807048127430481	0.168092800757994	CG6028	3R
FBgn0027598	1290.04284425641	0.16547374412686	0.0947410955447542	1.74658888178776	0.080708677173023	0.168092800757994	cindr	3R
FBgn0035537	16.8745714332822	-0.696983413900549	0.399191577050868	-1.7459872752068	0.0808131629924975	0.16826983817893	CG11342	3L
FBgn0266786	3.35162158205458	1.60721945258765	0.921267133411261	1.74457482992631	0.0810589053264389	0.168740844855255	CR45251	3L
FBgn0052196	27.9585918878998	0.550470228564213	0.315669929884331	1.74381585463626	0.0811912049494068	0.168975527023621	CG32196	3L
FBgn0036643	60.8361799273451	0.395397142509519	0.226779018859314	1.74353493766022	0.0812402169842623	0.169036799347886	Syx8	3L
FBgn0041174	88.7423529380793	0.345513804731132	0.198209083090992	1.74317846257589	0.0813024463318083	0.169125536841963	Vhl	2R
FBgn0034432	938.994113132007	-0.151588666742299	0.0869793258576842	-1.74281261952212	0.0813663512520333	0.169217716292755	CG7461	2R
FBgn0266064	1542.20337383159	-0.139232278274071	0.079901917981475	-1.74253987628121	0.0814140201544494	0.169276093421757	GlyS	3R
FBgn0033210	78.9424119684258	-0.356352538165712	0.204558148354416	-1.7420598545324	0.0814979713537479	0.169409862474686	U2A	2R
FBgn0038065	992.400671076608	0.188184490679073	0.108049945912396	1.74164354354835	0.0815708370179979	0.1695205291926	Snx3	3R
FBgn0004573	4.18908410633516	-1.37231426314962	0.788195536643996	-1.74108352477191	0.0816689387976277	0.169683575750568	5-HT7	3R
FBgn0034937	31.1278830986388	-0.526553222689054	0.302582905267331	-1.74019488055297	0.0818248042653778	0.169925663486431	fzr2	2R
FBgn0036309	462.000201191766	0.160526487654373	0.092241738249073	1.74028038392898	0.0818097967515086	0.169925663486431	Hip1	3L
FBgn0031315	106.097103349308	0.299527083510368	0.172186835230651	1.7395469468333	0.081938601894906	0.170121082828438	CG14341	2L
FBgn0034626	129.366950227186	-0.351276826640878	0.202036657123207	-1.738678671696	0.0820912996746551	0.170397153398221	CG10795	2R
FBgn0267792	386.930229151975	-0.207402574668531	0.119311339599897	-1.73833078535572	0.0821525448532831	0.170483308480972	rgr	2R
FBgn0086668	66.9225518704532	0.411253047072425	0.236651834745595	1.73779783923725	0.0822464415514628	0.170637164467928	snoRNA:Psi28S-3436a	X
FBgn0036198	37.7172493449562	0.440403856791273	0.253529405551961	1.73709182109454	0.0823709647902472	0.170854472356716	crim	3L
FBgn0042112	23.8842974516697	-0.678125378825518	0.390434417955189	-1.73684836080037	0.0824139402809779	0.170902569557456	mRpL36	3L
FBgn0031913	70.7240844454268	-0.375603978722935	0.216282337381049	-1.7366373198621	0.0824512078296535	0.17093151288204	CG5958	2L
FBgn0052707	125.6610175912	-0.291428755785676	0.167842654274581	-1.73632118155683	0.0825070599982894	0.17093151288204	APC4	X
FBgn0266655	10.2774522767704	-0.886101150550271	0.510327144582306	-1.73633944413349	0.0825038327135555	0.17093151288204	CR45162	3L
FBgn0283659	55.1886297476083	-0.387983223358278	0.223424703908103	-1.73652786183331	0.0824705423144394	0.17093151288204	THG	2L
FBgn0027554	518.156379372405	-0.168883897301986	0.0972962338554367	-1.73577013836851	0.082604486142325	0.171092313383995	CG8042	3L
FBgn0027567	1363.18858913859	0.20048534008587	0.115535432763087	1.73527146859768	0.0826927328627958	0.171234028706777	CG8108	3L
FBgn0033232	130.710497899091	-0.266840364249749	0.15378733124759	-1.73512578757316	0.0827185276126645	0.171246386143476	CG12159	2R
FBgn0037660	82.9080358246163	-0.333102877478661	0.192028518378123	-1.734653166582	0.08280225630323	0.171378645504672	beag	3R
FBgn0011787	141.436142452309	-0.269388808816854	0.155333787290821	-1.73425764938374	0.0828723782028325	0.171482685802076	mRpL12	3L
FBgn0035829	221.527311513381	0.226970252884301	0.130893587909829	1.73400589370854	0.0829170374427276	0.171534000573135	HP4	3L
FBgn0037185	108.989040915018	-0.275768253820362	0.159051355701938	-1.73383152003528	0.0829479812271605	0.171549629991889	CG11367	3L
FBgn0003930	1436.2641392219	-0.565963819672936	0.326441096729747	-1.73373948728485	0.0829643168317841	0.171549629991889	snRNA:U4:39B	2L
FBgn0000077	104.133770796069	0.337055538639241	0.194527268688874	1.73269043929428	0.0831507047420366	0.171893881488025	amx	X
FBgn0032169	65.4326304990891	-0.344555221652296	0.198905333542493	-1.73225732822638	0.0832277559305606	0.171979363541107	CG4709	2L
FBgn0033087	306.148022596067	0.19984288995983	0.115367133658245	1.73223416082981	0.0832318790785952	0.171979363541107	Hsepi	2R
FBgn0051158	1265.53262618315	0.152410513000814	0.088028385417655	1.73137917136268	0.0833841590423651	0.172252805943293	Efa6	3R
FBgn0025807	39.0162448871147	-0.443959108759539	0.256492878388475	-1.73088278921778	0.0834726718725991	0.172394420603452	Rad9	3L
FBgn0032363	1614.75259581736	-0.163042790456258	0.0942088606828868	-1.73065239590436	0.0835137805130283	0.17243756544465	Dlg5	2L
FBgn0086605	136.75409127364	-0.246360271039427	0.142360184088215	-1.73054195326671	0.083533492395556	0.17243756544465	CG9853	3R
FBgn0003028	152.670973630795	0.326582477247992	0.188848146411053	1.72933906662309	0.0837484285798799	0.17283994686844	ovo	X
FBgn0032381	7.57651037042265	-1.05520398531046	0.610220128316822	-1.72921858251553	0.0837699817708561	0.172843127700641	Mal-B1	2L
FBgn0034184	457.580707551715	-0.170921556734675	0.0988858879947474	-1.72847268908333	0.0839035133255916	0.173077297490598	CG9646	2R
FBgn0020306	2766.23275892108	-0.208329028354364	0.120591710047578	-1.72755679699848	0.0840677140792897	0.17335588719323	dom	2R
FBgn0030995	26.7855363985915	-0.529993389682089	0.30681857038085	-1.72738367506313	0.0840987805186564	0.17335588719323	CG7914	X
FBgn0036211	160.585881948118	-0.239778342960519	0.138806157044398	-1.72743304811634	0.0840899196604987	0.17335588719323	CG5946	3L
FBgn0032262	11.4590610053792	1.12833047820578	0.653452813094609	1.72672066841713	0.084217841891219	0.173559890339885	CG7384	2L
FBgn0043012	68.9047077149502	0.341052937768849	0.197556425947202	1.72635709587091	0.0842831893959693	0.173653126625235	AP-2sigma	3R
FBgn0004381	301.211850509734	0.238744478558969	0.138470742317542	1.72415107020571	0.0846805745837624	0.17443027013593	Klp68D	3L
FBgn0037850	98.1229490202784	-0.311583260437658	0.180742703166849	-1.72390505939278	0.0847249838327467	0.174480134802917	CG14695	3R
FBgn0031395	201.694035037911	0.237980757734099	0.13816326259758	1.7224604664067	0.08498613836031	0.174976228133015	CG10874	2L
FBgn0031016	237.384539807001	0.246209751479056	0.14297283307837	1.72207367076581	0.0850561739281973	0.175078687849819	kek5	X
FBgn0040298	101.66018176588	-0.291443890804928	0.16926717161769	-1.7217980782664	0.0851061028484408	0.175139721301402	Myt1	3L
FBgn0053460	104.582949817771	0.346556611973718	0.201338001691212	1.72126776397247	0.0852022462371322	0.175295807706077	CG33460	2R
FBgn0030710	137.046458888535	0.245246678234141	0.142491978443893	1.7211262059268	0.0852279248630172	0.175306879505092	CG8924	X
FBgn0266745	20.5751755863504	0.665186219810544	0.386558947458146	1.72078857360446	0.0852891966190969	0.1753911407617	CG45218	3R
FBgn0030795	240.11732872053	-0.246532510315246	0.143300476050198	-1.72038863450031	0.0853618215587401	0.175498703357019	ppk28	X
FBgn0021764	522.289811095472	0.201926207574123	0.117391763727701	1.72010540741602	0.0854132829962633	0.175562714240535	sdk	X
FBgn0260817	111.114906276348	-0.287161513675384	0.167013186350522	-1.71939425832341	0.0855426070174004	0.175786145274756	gkt	2L
FBgn0052161	9.63520860186876	-0.936028436047069	0.54442924531951	-1.71928389977974	0.0855626901395249	0.175786145274756	CG32161	3L
FBgn0039861	113.011739458776	-0.28589050337808	0.166339773098199	-1.71871403966208	0.0856664543240363	0.175957471105042	pasha	3R
FBgn0022936	128.002620623454	-0.261208964037736	0.152007960152003	-1.71839003547272	0.0857254966484007	0.176036879351459	CycH	3L
FBgn0029870	945.860689971812	0.159425313873307	0.0928329156327849	1.71733606325518	0.0859177864041929	0.176389807742575	Marf	X
FBgn0038499	294.565560856085	-0.19466668468816	0.113392138770856	-1.71675644183364	0.0860236826632639	0.176523294645429	Brf	3R
FBgn0083985	11.960207781288	-0.903887244576882	0.526491730198025	-1.71681185616517	0.0860135539631191	0.176523294645429	CG34149	3R
FBgn0038490	20.4047187381244	-0.578567426135622	0.337071911125248	-1.71645102139834	0.086079525082001	0.176595928297682	CG5285	3R
FBgn0038961	97.8807552765375	-0.316048520821238	0.184144679440386	-1.71630547122896	0.0861061474653375	0.17660859550181	CG13850	3R
FBgn0010482	11.9530313860436	0.96001143268439	0.559822564374264	1.7148494787048	0.0863728273157779	0.177113511283565	l(2)01289	2R
FBgn0040466	17.0479938533888	0.621824999181552	0.362759631446434	1.71415159041304	0.0865008889537556	0.177334008519722	Dlip2	3R
FBgn0004882	22.0956974359729	0.615141823333634	0.35896086367563	1.71367378893287	0.0865886533268281	0.177471807969581	orb	3R
FBgn0261456	592.715162921139	0.210379689845435	0.122817008929635	1.71295239705737	0.0867212975218871	0.177701505740579	hpo	2R
FBgn0260995	18.8538232299136	0.836875513025224	0.488596199805575	1.71281625472781	0.086746348757979	0.177710676997786	dpr21	2R
FBgn0264816	50.7536276347132	0.394542781242194	0.230604924283491	1.71090353975775	0.0870989210728426	0.178390652432094	koko	3R
FBgn0005683	98.2547007250502	-0.31003623168808	0.18125162121629	-1.71052942648226	0.0871680167274334	0.17844753744367	pie	2L
FBgn0000557	31.7426859881897	0.610268205320006	0.356763376010794	1.71056853465122	0.0871607916994292	0.17844753744367	eEF1alpha2	3R
FBgn0034054	54.9784459476835	-0.417954986179062	0.24440376074574	-1.71010047023733	0.0872472958618076	0.178567510511477	CG8366	2R
FBgn0032666	366.563122518611	0.246739913643922	0.144345563018237	1.70936957454486	0.0873825130821351	0.178801887109785	CG5758	2L
FBgn0004401	2370.7928373351	-0.121787286767193	0.0712611356140538	-1.70902815002537	0.0874457352444651	0.178888871460551	Pep	3L
FBgn0259710	7.82360724210635	0.937932936188361	0.548950259967769	1.70859366428468	0.0875262430731676	0.17896878821566	CG42364	2R
FBgn0031054	173.730360308897	-0.238666154834669	0.139678180539108	-1.70868602321065	0.0875091244671039	0.17896878821566	Ssu72	X
FBgn0036277	51.7116052788389	0.456709070482083	0.26745477192762	1.70761234578263	0.0877082960750952	0.179298592473514	CG10418	3L
FBgn0027780	158.206577514039	-0.325802797144605	0.190983589172207	-1.70592038068168	0.0880229045976087	0.179898746190514	U26	2L
FBgn0014002	10506.0776607886	0.22123784534614	0.129696681445988	1.70580960807601	0.0880435336514186	0.179898746190514	Pdi	3L
FBgn0003480	37.0519135719695	0.481551261152703	0.282513443655617	1.70452511895226	0.0882830273866751	0.18034543697699	spn-B	3R
FBgn0262979	3.50380158768402	1.52753636270936	0.896244660374155	1.70437429671454	0.0883111827019245	0.180360294395016	CR43287	X
FBgn0031677	4.38146263180376	-1.68962680788627	0.991631431685121	-1.70388589338583	0.0884024069311941	0.180503921670147	CG14036	2L
FBgn0000535	128.695533215537	0.377222529515045	0.221724570321652	1.70131135655293	0.0888845365801393	0.181445460279523	eag	X
FBgn0265313	9.07273182796404	1.03716162085836	0.609723441110755	1.7010361598841	0.0889361973441593	0.181508019012643	CG44286	2R
FBgn0036839	34.8423483340183	-0.480720192710267	0.282704406470785	-1.70043402828935	0.0890493157108327	0.181695946088935	SmydA-2	3L
FBgn0027083	114.822532260601	-0.264821433484222	0.155901581015019	-1.69864495125748	0.0893861014036683	0.182340046722599	MetRS-m	3R
FBgn0029997	118.408088649597	0.280578121999124	0.165255198587153	1.69784747710161	0.0895365524899097	0.182603826175998	CG2258	X
FBgn0039210	77.9234229253223	-0.334720285314717	0.197160962793837	-1.69770060244999	0.0895642840139177	0.182617261810247	CG13625	3R
FBgn0037378	124.226127003012	-0.288591066388804	0.170008628471077	-1.69750834992414	0.0896005938226629	0.182648177683819	CG2046	3R
FBgn0036741	391.820514784349	-0.19936794165147	0.117512325586111	-1.69657047171087	0.0897778963449887	0.182966420654004	CG7510	3L
FBgn0013753	78.5531905442914	-0.316827396455088	0.18680569598036	-1.69602642356472	0.0898808760783803	0.183133080134223	Bgb	3L
FBgn0262888	4.93990089175687	1.41108391659174	0.832283125709261	1.69543737341693	0.0899924811684978	0.183317231097244	CR43243	2R
